batch,sim_id,rank_in_r0,rho_r0,rank_in_migidx,rho_migidx,rank_in_pop,rho_pop
batch_2,227,11,0.06993006993006995,1,0.7202797202797203,1,0.9510489510489512
batch_2,228,2,0.8811188811188813,3,0.35664335664335667,6,0.055944055944055944
batch_2,229,5,0.23076923076923078,5,0.8321678321678322,1,0.4545454545454546
batch_2,22,2,0.8111888111888113,4,0.7272727272727274,1,0.6223776223776225
batch_2,230,8,-0.2797202797202798,1,0.8531468531468532,1,0.6223776223776225
batch_2,231,6,0.31468531468531474,3,0.8041958041958043,3,0.5314685314685316
batch_2,232,8,-0.16783216783216784,1,0.6083916083916086,6,0.6293706293706295
batch_2,233,6,-0.2657342657342658,2,0.9440559440559443,1,0.8951048951048951
batch_2,234,8,0.006993006993006993,2,0.8111888111888113,1,0.7762237762237763
batch_2,235,6,0.027972027972027972,1,0.5244755244755246,5,0.7272727272727274
batch_2,236,3,0.23076923076923078,1,0.6573426573426573,5,0.3706293706293707
batch_2,237,9,0.3216783216783217,1,0.6433566433566434,6,0.08391608391608392
batch_2,238,1,0.2447552447552448,1,0.6503496503496504,3,0.5874125874125874
batch_2,239,9,-0.1258741258741259,3,0.4125874125874127,4,0.6153846153846154
batch_2,23,9,-0.0979020979020979,1,0.8461538461538463,1,0.7342657342657343
batch_2,240,5,0.2027972027972028,2,0.6503496503496504,2,0.7482517482517484
batch_2,241,5,0.1958041958041958,3,0.9020979020979022,1,0.5734265734265735
batch_2,242,3,0.16783216783216784,2,0.5664335664335665,5,0.6223776223776225
batch_2,243,7,-0.3216783216783217,1,0.8391608391608393,7,0.4895104895104896
batch_2,244,4,0.5664335664335665,3,0.4125874125874127,1,0.5664335664335665
batch_2,245,4,-0.027972027972027972,3,0.7202797202797203,6,0.2027972027972028
batch_2,246,3,0.3356643356643357,1,0.9090909090909092,3,0.7692307692307694
batch_2,247,4,0.5454545454545455,1,0.49650349650349657,1,0.8181818181818183
batch_2,248,6,0.7062937062937064,1,0.7132867132867133,1,0.49650349650349657
batch_2,249,10,0.06293706293706294,1,0.7832167832167832,2,0.7342657342657343
batch_2,24,8,-0.07692307692307693,1,0.6293706293706295,4,0.7482517482517484
batch_2,25,10,-0.06293706293706294,1,0.7972027972027973,3,0.7482517482517484
batch_2,26,8,0.18881118881118883,3,0.8251748251748254,1,0.44755244755244755
batch_2,27,10,0.5804195804195805,3,0.5104895104895105,8,-0.04195804195804196
batch_2,28,1,0.7832167832167832,1,0.41958041958041964,4,-0.23076923076923078
batch_2,29,6,0.04895104895104895,1,0.6993006993006995,6,0.6643356643356644
batch_2,2,3,0.8741258741258742,8,-0.18181818181818185,1,0.4685314685314686
batch_2,30,11,-0.16783216783216784,2,0.6503496503496504,6,0.4265734265734266
batch_2,31,8,0.5594405594405596,2,0.9090909090909092,4,-0.07692307692307693
batch_2,32,10,0.44755244755244755,1,0.7412587412587414,9,0.3216783216783217
batch_2,33,9,-0.006993006993006993,1,0.9510489510489512,3,0.8811188811188813
batch_2,34,8,-0.1328671328671329,1,0.8881118881118882,2,0.7062937062937064
batch_2,35,4,0.22377622377622378,1,0.3916083916083916,2,0.7552447552447553
batch_2,36,9,-0.18181818181818185,2,0.44755244755244755,2,0.5874125874125874
batch_2,37,6,0.27272727272727276,3,0.43356643356643365,6,0.7202797202797203
batch_2,38,3,0.3426573426573427,1,0.6223776223776225,10,0.3916083916083916
batch_2,39,1,0.4685314685314686,3,0.7692307692307694,1,0.6783216783216784
batch_2,3,12,-0.1958041958041958,1,0.2657342657342658,6,0.6713286713286714
batch_2,40,7,-0.1188811188811189,1,0.9090909090909092,3,0.6013986013986015
batch_2,41,2,0.5804195804195805,1,0.7132867132867133,3,0.22377622377622378
batch_2,42,6,-0.39860139860139865,2,0.8391608391608393,1,0.9020979020979022
batch_2,43,11,0.35664335664335667,1,0.9020979020979022,4,0.6853146853146854
batch_2,44,3,0.2657342657342658,4,0.5384615384615385,2,0.6363636363636365
batch_2,45,8,0.16783216783216784,1,0.25874125874125875,2,0.8391608391608393
batch_2,46,10,0.3216783216783217,1,0.2657342657342658,1,0.9020979020979022
batch_2,47,3,0.055944055944055944,1,0.6923076923076924,8,0.49650349650349657
batch_2,48,7,-0.04895104895104895,1,0.8041958041958043,3,0.7062937062937064
batch_2,49,1,0.8111888111888113,7,0.25874125874125875,4,0.44755244755244755
batch_2,4,1,0.6573426573426573,12,0.04895104895104895,1,0.4238185133446995
batch_2,50,4,0.7832167832167832,2,0.3916083916083916,2,0.6013986013986015
batch_2,51,6,0.08391608391608392,1,0.8811188811188813,4,0.6293706293706295
batch_2,52,1,0.4545454545454546,3,0.7902097902097903,2,0.4545454545454546
batch_2,53,4,0.3216783216783217,1,0.8181818181818183,1,0.7832167832167832
batch_2,54,1,0.44055944055944063,1,0.4545454545454546,8,0.3426573426573427
batch_2,55,3,0.39860139860139865,1,0.7062937062937064,6,0.6713286713286714
batch_2,56,3,0.5314685314685316,6,0.11188811188811189,5,0.2447552447552448
batch_2,57,2,0.2027972027972028,1,0.8251748251748254,8,0.04895104895104895
batch_2,58,4,-0.2937062937062937,1,0.5244755244755246,2,0.7692307692307694
batch_2,59,7,0.07692307692307693,2,0.8951048951048951,3,0.49650349650349657
batch_2,5,5,0.055944055944055944,2,0.6503496503496504,2,0.7552447552447553
batch_2,60,7,-0.1328671328671329,5,0.7832167832167832,1,0.37762237762237766
batch_2,61,4,0.4825174825174825,3,0.39860139860139865,5,0.6363636363636365
batch_2,62,5,0.3356643356643357,2,0.7762237762237763,1,0.8881118881118882
batch_2,63,7,0.6013986013986015,8,0.22377622377622378,4,0.39860139860139865
batch_2,64,3,0.3216783216783217,2,0.6013986013986015,3,0.3916083916083916
batch_2,65,4,0.22377622377622378,4,0.6713286713286714,1,0.6503496503496504
batch_2,66,8,0.4055944055944056,4,0.4895104895104896,3,0.6853146853146854
batch_2,67,3,-0.055944055944055944,3,0.5804195804195805,1,0.6713286713286714
batch_2,68,7,0.055944055944055944,1,0.6783216783216784,10,0.0
batch_2,69,8,0.006993006993006993,3,0.2377622377622378,2,0.6223776223776225
batch_2,6,10,-0.16083916083916086,2,0.8251748251748254,5,0.32867132867132864
batch_2,70,9,0.3916083916083916,2,0.8531468531468532,2,0.6223776223776225
batch_2,71,10,0.034965034965034975,1,0.7832167832167832,2,0.8601398601398602
batch_2,72,6,0.013986013986013986,5,0.23076923076923078,4,0.8391608391608393
batch_2,73,6,0.3356643356643357,3,0.7552447552447553,5,0.23076923076923078
batch_2,74,11,-0.2937062937062937,4,0.7412587412587414,1,0.6993006993006995
batch_2,75,4,0.6993006993006995,2,0.6503496503496504,9,-0.23076923076923078
batch_2,76,4,0.5804195804195805,1,0.6853146853146854,2,0.5944055944055945
batch_2,77,8,-0.27272727272727276,1,0.5384615384615385,7,0.6783216783216784
batch_2,78,12,0.16783216783216784,1,0.5874125874125874,2,0.8321678321678322
batch_2,79,5,-0.22377622377622378,3,0.6363636363636365,2,0.7832167832167832
batch_2,7,5,0.5314685314685316,1,0.7692307692307694,2,0.6013986013986015
batch_2,80,4,0.1958041958041958,3,0.7272727272727274,1,0.8461538461538463
batch_2,81,9,-0.10489510489510491,1,0.5314685314685316,1,0.6643356643356644
batch_2,82,4,-0.2657342657342658,1,0.6643356643356644,9,0.4685314685314686
batch_2,83,2,0.4125874125874127,2,0.20979020979020982,3,0.7132867132867133
batch_2,84,3,0.4265734265734266,5,0.2377622377622378,4,0.6363636363636365
batch_2,85,2,0.965034965034965,2,0.4545454545454546,4,0.7272727272727274
batch_2,86,8,-0.1258741258741259,5,0.2377622377622378,4,0.6923076923076924
batch_2,87,4,0.7342657342657343,2,0.7482517482517484,5,0.6363636363636365
batch_2,88,1,0.32867132867132864,4,0.6293706293706295,4,0.4825174825174825
batch_2,89,8,-0.34965034965034975,1,0.6783216783216784,10,0.3916083916083916
batch_2,8,2,0.5384615384615385,4,0.7062937062937064,6,0.22377622377622378
batch_2,90,4,0.7062937062937064,1,0.7762237762237763,2,0.7552447552447553
batch_2,91,1,-0.006993006993006993,2,0.9160839160839163,1,0.8671328671328673
batch_2,92,8,0.1958041958041958,2,0.6993006993006995,2,0.5524475524475525
batch_2,93,1,0.7762237762237763,1,0.5664335664335665,4,0.2797202797202798
batch_2,94,3,-0.6083916083916086,4,0.7552447552447553,3,0.8041958041958043
batch_2,95,2,-0.11188811188811189,1,0.6993006993006995,10,0.25874125874125875
batch_2,96,5,0.6223776223776225,1,0.5384615384615385,1,0.7832167832167832
batch_2,97,2,0.22377622377622378,2,0.7412587412587414,6,0.44055944055944063
batch_2,98,3,0.5944055944055945,3,0.7202797202797203,1,0.8181818181818183
batch_2,99,1,0.15384615384615385,2,0.35664335664335667,2,0.8041958041958043
batch_2,9,5,-0.22377622377622378,2,0.7552447552447553,5,0.5174825174825175
batch_3,0,2,0.8671328671328673,10,-0.6783216783216784,5,0.25874125874125875
batch_3,100,12,-0.16083916083916086,3,0.6223776223776225,2,0.3636363636363637
batch_3,101,1,-0.013986013986013986,1,0.6503496503496504,2,0.5384615384615385
batch_3,102,3,-0.4685314685314686,2,0.6783216783216784,2,0.7692307692307694
batch_3,103,9,-0.06293706293706294,2,0.6923076923076924,1,0.7482517482517484
batch_3,104,5,0.1258741258741259,5,-0.006993006993006993,2,0.9160839160839163
batch_3,105,3,0.027972027972027972,2,0.5664335664335665,1,0.8181818181818183
batch_3,106,1,0.4685314685314686,2,0.5454545454545455,4,0.8251748251748254
batch_3,107,10,-0.034965034965034975,4,0.6083916083916086,2,0.6223776223776225
batch_3,108,10,-0.055944055944055944,2,0.5244755244755246,5,0.3426573426573427
batch_3,109,2,0.5944055944055945,1,0.44055944055944063,9,0.06993006993006995
batch_3,10,11,-0.10489510489510491,5,0.3076923076923077,1,0.6573426573426573
batch_3,110,6,0.5034965034965035,1,0.46153846153846156,1,0.8951048951048951
batch_3,111,12,-0.2797202797202798,2,0.34965034965034975,1,0.8671328671328673
batch_3,112,2,0.5384615384615385,1,0.8461538461538463,1,0.7202797202797203
batch_3,113,8,0.1398601398601399,4,0.5104895104895105,1,0.5664335664335665
batch_3,114,5,0.46153846153846156,1,0.3216783216783217,5,0.6363636363636365
batch_3,115,5,0.5384615384615385,3,0.5734265734265735,3,0.3356643356643357
batch_3,116,1,0.8881118881118882,6,0.5594405594405596,2,0.1398601398601399
batch_3,117,11,-0.013986013986013986,2,0.5104895104895105,5,0.4895104895104896
batch_3,118,6,0.14685314685314685,1,0.7972027972027973,5,0.6013986013986015
batch_3,119,4,-0.10489510489510491,1,0.7482517482517484,9,0.3916083916083916
batch_3,11,3,-0.006993006993006993,2,0.6293706293706295,1,0.6643356643356644
batch_3,120,9,0.006993006993006993,5,0.6783216783216784,1,0.5944055944055945
batch_3,121,5,0.5244755244755246,1,0.5104895104895105,10,0.4055944055944056
batch_3,122,3,0.8391608391608393,2,0.3846153846153847,1,-0.02097902097902098
batch_3,123,5,0.1958041958041958,3,0.7762237762237763,2,0.5944055944055945
batch_3,124,5,0.23076923076923078,1,0.6993006993006995,5,0.34965034965034975
batch_3,125,2,0.3636363636363637,4,0.7272727272727274,2,0.7692307692307694
batch_3,126,9,-0.006993006993006993,2,0.7272727272727274,1,0.8041958041958043
batch_3,127,2,0.06993006993006995,2,0.5594405594405596,2,0.8251748251748254
batch_3,128,8,-0.0979020979020979,5,0.7482517482517484,2,-0.055944055944055944
batch_3,129,1,0.7482517482517484,1,0.7972027972027973,4,0.0979020979020979
batch_3,12,3,0.3356643356643357,2,0.7552447552447553,3,0.7412587412587414
batch_3,130,2,0.6223776223776225,1,0.9230769230769231,10,0.5524475524475525
batch_3,131,8,-0.18881118881118883,2,0.35664335664335667,2,0.5804195804195805
batch_3,132,4,-0.16083916083916086,1,0.6993006993006995,8,0.5244755244755246
batch_3,133,10,-0.0979020979020979,1,0.8811188811188813,2,0.7202797202797203
batch_3,134,6,0.3076923076923077,1,0.6993006993006995,5,0.6223776223776225
batch_3,135,1,0.5944055944055945,3,0.5034965034965035,7,0.20979020979020982
batch_3,136,7,0.5734265734265735,2,0.7552447552447553,6,0.3356643356643357
batch_3,137,4,0.2027972027972028,2,0.7342657342657343,2,0.7552447552447553
batch_3,138,3,0.5034965034965035,2,0.46153846153846156,4,0.5874125874125874
batch_3,139,2,0.8181818181818183,1,0.8531468531468532,8,0.23076923076923078
batch_3,13,7,0.06293706293706294,2,0.7762237762237763,1,0.4125874125874127
batch_3,140,3,-0.46153846153846156,9,0.44755244755244755,1,0.7902097902097903
batch_3,141,9,-0.09090909090909093,1,0.7552447552447553,5,0.7762237762237763
batch_3,142,10,-0.5734265734265735,2,0.8531468531468532,2,0.6713286713286714
batch_3,143,8,0.055944055944055944,2,0.5454545454545455,1,0.2937062937062937
batch_3,144,1,0.7692307692307694,3,0.5874125874125874,2,0.7412587412587414
batch_3,145,6,0.04895104895104895,2,0.8181818181818183,6,0.4825174825174825
batch_3,146,4,0.5174825174825175,3,0.6643356643356644,7,0.04895104895104895
batch_3,147,1,0.32867132867132864,2,0.7132867132867133,6,0.6713286713286714
batch_3,148,3,0.10489510489510491,5,0.5174825174825175,1,0.6643356643356644
batch_3,149,9,0.3916083916083916,2,0.7552447552447553,1,0.7622377622377624
batch_3,14,6,0.07692307692307693,1,0.6433566433566434,6,0.3706293706293707
batch_3,150,1,0.16083916083916086,2,0.6713286713286714,3,0.6013986013986015
batch_3,151,10,-0.5454545454545455,1,0.8181818181818183,3,0.8251748251748254
batch_3,152,2,0.8461538461538463,2,0.5454545454545455,6,-0.1258741258741259
batch_3,153,9,-0.06993006993006995,3,0.6223776223776225,1,0.4055944055944056
batch_3,154,2,0.7062937062937064,9,0.15384615384615385,1,0.21678321678321683
batch_3,155,7,0.11188811188811189,6,0.30069930069930073,1,0.6713286713286714
batch_3,156,2,0.5804195804195805,4,0.7202797202797203,2,0.5174825174825175
batch_3,157,3,0.6363636363636365,2,0.5314685314685316,4,0.7972027972027973
batch_3,158,9,-0.3916083916083916,1,0.7342657342657343,2,0.6643356643356644
batch_3,159,12,-0.6153846153846154,1,0.9370629370629372,1,0.3706293706293707
batch_3,15,3,0.5104895104895105,1,0.7902097902097903,7,0.14685314685314685
batch_3,160,12,-0.15384615384615385,2,0.7202797202797203,1,0.4545454545454546
batch_3,161,7,0.16083916083916086,1,0.8461538461538463,4,0.6643356643356644
batch_3,162,1,0.04895104895104895,5,0.44055944055944063,4,0.44055944055944063
batch_3,163,3,0.3846153846153847,2,0.7622377622377624,4,0.8671328671328673
batch_3,164,2,0.6153846153846154,1,0.6923076923076924,3,0.9300699300699302
batch_3,165,1,0.43356643356643365,1,0.5244755244755246,8,0.5594405594405596
batch_3,166,7,0.2867132867132868,1,0.6503496503496504,1,0.9720279720279721
batch_3,167,12,-0.034965034965034975,3,0.8811188811188813,1,0.44755244755244755
batch_3,168,2,0.7622377622377624,2,0.8391608391608393,2,0.5454545454545455
batch_3,169,12,-0.06993006993006995,4,0.7972027972027973,2,0.6993006993006995
batch_3,16,4,-0.18181818181818185,1,0.6713286713286714,8,0.3846153846153847
batch_3,170,12,-0.21678321678321683,1,0.5664335664335665,4,0.5524475524475525
batch_3,171,10,0.35664335664335667,2,0.7552447552447553,1,0.44055944055944063
batch_3,172,1,0.5664335664335665,3,0.7482517482517484,3,0.5104895104895105
batch_3,173,9,-0.1398601398601399,1,0.5384615384615385,3,0.7202797202797203
batch_3,174,10,-0.30069930069930073,1,0.8041958041958043,5,0.6853146853146854
batch_3,175,10,-0.18181818181818185,1,0.3216783216783217,4,0.9160839160839163
batch_3,176,1,0.21678321678321683,4,0.6153846153846154,2,0.5874125874125874
batch_3,177,3,0.8881118881118882,3,0.5104895104895105,6,0.31468531468531474
batch_3,178,7,-0.2517482517482518,1,0.6503496503496504,1,0.6993006993006995
batch_3,179,4,-0.43356643356643365,2,0.8181818181818183,1,0.2867132867132868
batch_3,17,12,-0.20979020979020982,4,0.5804195804195805,3,0.5034965034965035
batch_3,180,2,0.2377622377622378,4,0.6923076923076924,2,0.6363636363636365
batch_3,181,12,-0.4895104895104896,1,0.8461538461538463,2,0.6853146853146854
batch_3,182,1,0.5944055944055945,10,0.04895104895104895,3,0.11188811188811189
batch_3,183,1,0.8951048951048951,3,0.6433566433566434,1,0.4685314685314686
batch_3,184,10,-0.2657342657342658,1,0.5874125874125874,2,0.9720279720279721
batch_3,185,1,-0.14685314685314685,2,0.8951048951048951,5,0.3076923076923077
batch_3,186,1,0.6923076923076924,5,0.1328671328671329,8,0.44755244755244755
batch_3,187,5,0.4125874125874127,1,0.7132867132867133,2,0.4055944055944056
batch_3,188,1,0.5244755244755246,1,0.5734265734265735,3,0.15384615384615385
batch_3,189,4,-0.14685314685314685,1,0.7412587412587414,2,0.5524475524475525
batch_3,18,1,0.5384615384615385,2,0.7412587412587414,3,0.6713286713286714
batch_3,190,6,-0.37762237762237766,3,0.7692307692307694,5,0.6503496503496504
batch_3,191,7,-0.2797202797202798,1,0.6153846153846154,4,0.5244755244755246
batch_3,192,10,-0.1328671328671329,2,0.5034965034965035,2,0.4125874125874127
batch_3,193,2,-0.034965034965034975,1,0.7692307692307694,2,0.7272727272727274
batch_3,194,3,0.21678321678321683,1,0.8461538461538463,1,0.6853146853146854
batch_3,195,6,0.013986013986013986,4,0.4125874125874127,3,0.5874125874125874
batch_3,196,5,-0.4125874125874127,1,0.5664335664335665,4,0.5874125874125874
batch_3,197,4,-0.06293706293706294,3,0.6853146853146854,2,0.6783216783216784
batch_3,198,6,0.22377622377622378,2,0.8531468531468532,1,0.44055944055944063
batch_3,199,4,0.4825174825174825,1,0.4125874125874127,4,0.48336326315345896
batch_3,19,1,0.9370629370629372,6,0.41958041958041964,3,0.1258741258741259
batch_3,1,12,0.2027972027972028,1,0.7902097902097903,9,0.14685314685314685
batch_3,200,5,0.2797202797202798,1,0.5244755244755246,6,0.6153846153846154
batch_3,201,10,0.0,1,0.5944055944055945,1,0.8181818181818183
batch_3,202,3,0.25874125874125875,1,0.8181818181818183,7,0.31468531468531474
batch_3,203,10,-0.3846153846153847,2,0.7482517482517484,2,0.5804195804195805
batch_3,204,9,-0.4545454545454546,3,0.5524475524475525,1,0.8181818181818183
batch_3,205,1,0.32867132867132864,5,0.6573426573426573,1,0.44755244755244755
batch_3,206,1,0.7972027972027973,10,-0.034965034965034975,4,0.04895104895104895
batch_3,207,2,0.7902097902097903,1,0.6853146853146854,3,0.5734265734265735
batch_3,208,3,-0.10489510489510491,8,-0.30069930069930073,3,0.7902097902097903
batch_3,209,5,0.04895104895104895,1,0.8601398601398602,5,0.39860139860139865
batch_3,20,4,0.43356643356643365,1,0.4125874125874127,6,0.3846153846153847
batch_3,210,2,0.3426573426573427,1,0.9160839160839163,5,0.5174825174825175
batch_3,211,7,-0.6643356643356644,3,0.8811188811188813,3,0.8111888111888113
batch_3,212,6,0.1258741258741259,1,0.6923076923076924,1,0.7342657342657343
batch_3,213,3,0.3706293706293707,1,0.8601398601398602,1,0.08391608391608392
batch_3,214,8,-0.6083916083916086,1,0.7552447552447553,6,0.6573426573426573
batch_3,215,3,0.4545454545454546,3,0.5524475524475525,1,0.2867132867132868
batch_3,216,4,0.4895104895104896,2,0.8741258741258742,1,0.7902097902097903
batch_3,217,11,0.18181818181818185,1,0.8181818181818183,2,0.8881118881118882
batch_3,218,4,-0.027972027972027972,3,0.7342657342657343,1,0.6013986013986015
batch_3,219,10,-0.02097902097902098,2,0.6783216783216784,3,0.5594405594405596
batch_3,21,9,-0.034965034965034975,3,0.6433566433566434,1,0.6293706293706295
batch_3,220,7,-0.10489510489510491,1,0.8811188811188813,2,0.49650349650349657
batch_3,221,1,0.43356643356643365,2,0.4825174825174825,3,0.6993006993006995
batch_3,222,8,0.32867132867132864,2,0.6433566433566434,5,0.5804195804195805
batch_3,223,1,0.4825174825174825,3,0.6713286713286714,3,0.3706293706293707
batch_3,224,1,0.4125874125874127,4,0.3076923076923077,2,0.6853146853146854
batch_3,225,4,0.3216783216783217,3,0.8041958041958043,3,0.7272727272727274
batch_3,226,2,0.41958041958041964,4,0.7272727272727274,1,0.6223776223776225
batch_3,227,5,0.20979020979020982,1,0.8041958041958043,4,0.6153846153846154
batch_3,228,3,0.27272727272727276,1,0.9160839160839163,5,0.5454545454545455
batch_3,229,8,-0.04195804195804196,2,0.7902097902097903,2,0.4895104895104896
batch_3,22,8,0.1188811188811189,1,0.9440559440559443,2,0.0979020979020979
batch_3,230,12,-0.0979020979020979,2,0.8601398601398602,1,0.3356643356643357
batch_3,231,9,-0.3216783216783217,7,0.41958041958041964,1,0.5664335664335665
batch_3,232,1,0.6223776223776225,1,0.6363636363636365,3,0.6223776223776225
batch_3,233,3,0.2867132867132868,1,0.8251748251748254,9,0.2657342657342658
batch_3,234,5,-0.02097902097902098,1,0.8181818181818183,3,0.7272727272727274
batch_3,235,4,0.2657342657342658,1,0.6013986013986015,6,0.5944055944055945
batch_3,236,3,0.44055944055944063,9,0.35664335664335667,4,0.4055944055944056
batch_3,237,2,0.16083916083916086,3,0.8951048951048951,2,0.7202797202797203
batch_3,238,5,-0.06993006993006995,1,0.6363636363636365,7,0.6293706293706295
batch_3,239,3,0.8321678321678322,4,0.7832167832167832,1,0.39860139860139865
batch_3,23,1,0.7132867132867133,1,0.4125874125874127,2,0.2867132867132868
batch_3,240,3,0.5454545454545455,4,0.6013986013986015,3,0.21678321678321683
batch_3,241,6,0.09090909090909093,2,0.6433566433566434,8,0.2797202797202798
batch_3,242,8,0.32867132867132864,1,0.7202797202797203,3,0.8111888111888113
batch_3,243,2,0.6643356643356644,3,0.5734265734265735,6,0.5524475524475525
batch_3,244,1,0.2517482517482518,1,0.7272727272727274,1,0.6153846153846154
batch_3,245,1,0.9090909090909092,9,-0.06293706293706294,6,0.07692307692307693
batch_3,246,3,0.8321678321678322,2,0.5034965034965035,2,0.16783216783216784
batch_3,247,8,0.4265734265734266,5,-0.15384615384615385,2,0.6923076923076924
batch_3,248,6,0.09090909090909093,2,0.39860139860139865,5,0.8251748251748254
batch_3,249,8,-0.23076923076923078,1,0.7832167832167832,4,0.6153846153846154
batch_3,24,3,-0.1398601398601399,1,0.8041958041958043,5,0.4545454545454546
batch_3,25,1,0.06993006993006995,5,0.3916083916083916,2,0.7272727272727274
batch_3,26,6,0.10489510489510491,9,0.1328671328671329,1,0.7342657342657343
batch_3,27,10,-0.43356643356643365,2,0.8251748251748254,1,0.5804195804195805
batch_3,28,6,-0.2027972027972028,2,0.9160839160839163,2,0.6783216783216784
batch_3,29,7,0.055944055944055944,2,0.8601398601398602,1,0.7342657342657343
batch_3,2,4,0.06993006993006995,1,0.6573426573426573,7,0.6153846153846154
batch_3,30,4,-0.18181818181818185,3,0.6433566433566434,1,0.6503496503496504
batch_3,31,2,0.1188811188811189,2,0.9370629370629372,1,0.43356643356643365
batch_3,32,10,0.2027972027972028,1,0.4545454545454546,3,0.8741258741258742
batch_3,33,8,0.1328671328671329,1,0.8741258741258742,9,0.4755244755244756
batch_3,34,2,0.9090909090909092,11,-0.2797202797202798,2,0.4265734265734266
batch_3,35,1,-0.1258741258741259,3,0.8881118881118882,5,0.5174825174825175
batch_3,36,7,0.1328671328671329,2,0.4545454545454546,2,0.7412587412587414
batch_3,37,3,0.3916083916083916,9,0.2377622377622378,1,0.6503496503496504
batch_3,38,1,0.4545454545454546,2,0.5314685314685316,1,0.7832167832167832
batch_3,39,1,0.027972027972027972,3,0.8181818181818183,1,0.6433566433566434
batch_3,3,3,0.21678321678321683,1,0.7832167832167832,1,0.6153846153846154
batch_3,40,7,0.013986013986013986,1,0.9370629370629372,9,0.31468531468531474
batch_3,41,1,0.3426573426573427,1,0.8671328671328673,4,0.6643356643356644
batch_3,42,4,0.23076923076923078,1,0.4825174825174825,1,0.6013986013986015
batch_3,43,10,-0.3216783216783217,4,0.6503496503496504,1,0.49650349650349657
batch_3,44,5,-0.16783216783216784,3,0.6433566433566434,1,0.6783216783216784
batch_3,45,4,0.04895104895104895,3,0.7482517482517484,6,0.2797202797202798
batch_3,46,4,0.5244755244755246,1,0.6083916083916086,7,0.5594405594405596
batch_3,47,1,0.07692307692307693,5,0.7062937062937064,1,0.7972027972027973
batch_3,48,5,0.17482517482517487,1,0.7622377622377624,2,0.8601398601398602
batch_3,49,7,0.6713286713286714,5,0.7272727272727274,1,0.44055944055944063
batch_3,4,2,0.6923076923076924,6,0.10489510489510491,3,0.7062937062937064
batch_3,50,4,0.1398601398601399,4,0.6783216783216784,7,0.5734265734265735
batch_3,51,5,0.2867132867132868,6,0.5944055944055945,1,0.3636363636363637
batch_3,52,2,0.2867132867132868,1,0.6713286713286714,2,0.8461538461538463
batch_3,53,3,0.16783216783216784,2,0.6433566433566434,1,0.7062937062937064
batch_3,54,10,-0.27272727272727276,1,0.5524475524475525,6,0.6853146853146854
batch_3,55,6,0.07692307692307693,1,0.6713286713286714,4,0.6643356643356644
batch_3,56,10,0.3916083916083916,2,0.4825174825174825,4,0.6363636363636365
batch_3,57,4,0.09090909090909093,3,0.7552447552447553,2,0.3076923076923077
batch_3,58,2,0.9020979020979022,1,0.5314685314685316,4,0.4755244755244756
batch_3,59,6,-0.0979020979020979,1,0.8601398601398602,2,0.6503496503496504
batch_3,5,7,-0.2377622377622378,3,0.6083916083916086,1,0.39860139860139865
batch_3,60,7,0.04195804195804196,1,0.7272727272727274,6,0.5314685314685316
batch_3,61,5,0.2797202797202798,2,0.8111888111888113,2,-0.1188811188811189
batch_3,62,4,0.8321678321678322,2,0.9720279720279721,1,0.41958041958041964
batch_3,63,6,0.3846153846153847,5,0.6013986013986015,1,0.7902097902097903
batch_3,64,7,0.16783216783216784,2,0.39860139860139865,2,0.30069930069930073
batch_3,65,5,-0.32867132867132864,2,0.8741258741258742,1,0.5734265734265735
batch_3,66,1,-0.027972027972027972,3,0.7062937062937064,6,0.2377622377622378
batch_3,67,7,0.14685314685314685,2,0.7062937062937064,2,0.6293706293706295
batch_3,68,9,-0.17482517482517487,5,0.5664335664335665,5,0.31468531468531474
batch_3,69,1,0.2797202797202798,3,0.8741258741258742,1,0.32867132867132864
batch_3,6,4,0.07692307692307693,6,0.3216783216783217,1,0.37762237762237766
batch_3,70,5,0.4685314685314686,3,0.4265734265734266,6,0.49650349650349657
batch_3,71,8,0.2517482517482518,3,0.8601398601398602,1,0.7342657342657343
batch_3,72,2,0.06993006993006995,1,0.6993006993006995,5,0.8671328671328673
batch_3,73,5,0.6433566433566434,1,0.5524475524475525,5,0.10489510489510491
batch_3,74,3,0.46153846153846156,2,0.8811188811188813,4,0.08391608391608392
batch_3,75,7,0.39860139860139865,3,0.4125874125874127,3,0.7272727272727274
batch_3,76,6,0.5594405594405596,3,0.7412587412587414,4,0.7482517482517484
batch_3,77,12,-0.16783216783216784,4,0.7412587412587414,2,0.5944055944055945
batch_3,78,2,0.2447552447552448,1,0.6013986013986015,1,0.5734265734265735
batch_3,79,5,-0.04895104895104895,4,0.7762237762237763,1,0.5104895104895105
batch_3,7,12,-0.3076923076923077,1,0.8251748251748254,4,0.6643356643356644
batch_3,80,5,0.3846153846153847,3,0.8251748251748254,2,0.7622377622377624
batch_3,81,11,-0.3636363636363637,1,0.9230769230769231,3,0.5244755244755246
batch_3,82,12,0.2377622377622378,4,0.6993006993006995,1,0.6013986013986015
batch_3,83,6,0.25874125874125875,4,0.6083916083916086,1,0.5384615384615385
batch_3,84,10,-0.4685314685314686,1,0.7972027972027973,7,0.4755244755244756
batch_3,85,3,0.2447552447552448,1,0.8251748251748254,6,0.6993006993006995
batch_3,86,4,0.7412587412587414,3,0.7762237762237763,3,0.7062937062937064
batch_3,87,2,0.5874125874125874,2,0.7692307692307694,3,0.6853146853146854
